"quadkey","ADM0_PC","ADM0_ES","ADM1_PC","ADM1_ES","ADM2_PC","ADM2_ES","connection","trimester","avg_d_kbps","avg_u_kbps","avg_lat_ms","tests","devices"
"Q0322303221002211",1,"1",1,"2",1,"495","1","1",14674,7764,45,280,112
"Q0322303221002211",1,"1",1,"2",1,"495","1","2",14322,6378,16,218,79
"Q0322303221002212",1,"1",1,"2",1,"495","1","1",15307,11752,7,82,50
"Q0322303221002212",1,"1",1,"2",1,"495","1","2",16752,9053,7,47,27
"Q0322303221002213",1,"1",1,"2",1,"495","1","1",18694,4831,18,421,113
"Q0322303221002213",1,"1",1,"2",1,"495","1","2",19990,5185,22,539,98
"Q0322303221002220",1,"1",1,"2",1,"495","1","1",21620,8042,20,698,156
"Q0322303221002220",1,"1",1,"2",1,"495","1","2",20494,6358,21,964,176
"Q0322303221002221",1,"1",1,"2",1,"495","1","1",14762,10053,37,74,22
"Q0322303221002221",1,"1",1,"2",1,"495","1","2",22010,7814,10,66,18
"Q0322303221002222",1,"1",1,"2",1,"495","1","1",17868,8608,18,263,64
"Q0322303221002222",1,"1",1,"2",1,"495","1","2",17362,9801,23,460,66
"Q0322303221002223",1,"1",1,"2",1,"495","1","1",12309,9598,17,52,31
"Q0322303221002223",1,"1",1,"2",1,"495","1","2",11425,6697,6,34,16
"Q0322303221002230",1,"1",1,"2",1,"495","1","1",15078,9252,10,78,48
"Q0322303221002230",1,"1",1,"2",1,"495","1","2",14025,8680,8,106,30
"Q0322303221002231",1,"1",1,"2",1,"495","1","1",21878,12019,19,190,62
"Q0322303221002231",1,"1",1,"2",1,"495","1","2",20900,9001,18,183,46
"Q0322303221002232",1,"1",1,"2",1,"495","1","1",16203,10785,15,135,77
"Q0322303221002232",1,"1",1,"2",1,"495","1","2",14764,8863,16,50,22
"Q0322303221002233",1,"1",1,"2",1,"495","1","1",19419,7668,24,421,122
"Q0322303221002233",1,"1",1,"2",1,"495","1","2",20408,7659,26,450,113
"Q0322303221002300",1,"1",1,"2",1,"495","1","1",18778,6508,21,1113,212
"Q0322303221002300",1,"1",1,"2",1,"495","1","2",20643,5774,23,1178,172
"Q0322303221002301",1,"1",1,"2",1,"495","1","1",18752,5442,25,970,207
"Q0322303221002301",1,"1",1,"2",1,"495","1","2",20820,5421,28,1243,195
"Q0322303221002302",1,"1",1,"2",1,"495","1","1",19693,4957,21,960,196
"Q0322303221002302",1,"1",1,"2",1,"495","1","2",19428,5091,22,885,196
"Q0322303221002303",1,"1",1,"2",1,"495","1","1",19057,5005,22,550,159
"Q0322303221002303",1,"1",1,"2",1,"495","1","2",18476,5202,30,489,142
"Q0322303221002310",1,"1",1,"2",1,"495","1","1",19134,8421,24,498,141
"Q0322303221002310",1,"1",1,"2",1,"495","1","2",19897,5299,28,380,115
"Q0322303221002311",1,"1",1,"2",1,"495","1","1",15985,3988,19,301,92
"Q0322303221002311",1,"1",1,"2",1,"495","1","2",17806,4453,22,732,121
"Q0322303221002312",1,"1",1,"2",1,"495","1","1",18057,7745,23,326,101
"Q0322303221002312",1,"1",1,"2",1,"495","1","2",18000,5136,22,337,106
"Q0322303221002313",1,"1",1,"2",1,"495","1","1",14626,3757,19,505,102
"Q0322303221002313",1,"1",1,"2",1,"495","1","2",17065,4225,17,651,134
"Q0322303221002320",1,"1",1,"2",1,"495","1","1",17730,4844,31,585,158
"Q0322303221002320",1,"1",1,"2",1,"495","1","2",18877,4960,27,800,178
"Q0322303221002321",1,"1",1,"2",1,"495","1","1",16753,4905,26,598,156
"Q0322303221002321",1,"1",1,"2",1,"495","1","2",19332,5161,24,714,164
"Q0322303221002322",1,"1",1,"2",1,"495","1","1",18752,5175,26,749,189
"Q0322303221002322",1,"1",1,"2",1,"495","1","2",20505,5724,25,926,209
"Q0322303221002323",1,"1",1,"2",1,"495","1","1",16805,5029,29,623,160
"Q0322303221002323",1,"1",1,"2",1,"495","1","2",17760,4838,34,899,169
"Q0322303221002330",1,"1",1,"2",1,"495","1","1",19322,6917,24,710,174
"Q0322303221002330",1,"1",1,"2",1,"495","1","2",19874,5298,29,1165,192
"Q0322303221002331",1,"1",1,"2",1,"495","1","1",17896,5498,24,666,112
"Q0322303221002331",1,"1",1,"2",1,"495","1","2",18784,4945,29,901,120
"Q0322303221002332",1,"1",1,"2",1,"495","1","1",18122,4686,19,272,81
"Q0322303221002332",1,"1",1,"2",1,"495","1","2",17977,4952,26,399,96
"Q0322303221002333",1,"1",1,"2",1,"495","1","1",15897,3910,16,333,96
"Q0322303221002333",1,"1",1,"2",1,"495","1","2",18698,4285,23,478,114
"Q0322303221003000",1,"1",1,"2",1,"495","1","1",7095,1921,20,20,10
"Q0322303221003000",1,"1",1,"2",1,"495","1","2",8044,2195,56,36,14
"Q0322303221003001",1,"1",1,"2",1,"495","1","1",4830,1624,44,9,2
"Q0322303221003001",1,"1",1,"2",1,"495","1","2",8556,8450,89,14,2
"Q0322303221003002",1,"1",1,"2",1,"495","1","1",9937,2786,26,68,21
"Q0322303221003002",1,"1",1,"2",1,"495","1","2",12323,3792,22,118,17
"Q0322303221003003",1,"1",1,"2",1,"495","1","1",10312,2539,29,5,2
"Q0322303221003003",1,"1",1,"2",1,"495","1","2",889,3192,51,2,1
"Q0322303221003020",1,"1",1,"2",1,"495","1","1",11875,3319,26,19,12
"Q0322303221003020",1,"1",1,"2",1,"495","1","2",19689,4763,15,66,14
"Q0322303221003022",1,"1",1,"2",1,"495","1","1",11864,3241,19,133,30
"Q0322303221003022",1,"1",1,"2",1,"495","1","2",12644,3970,40,442,40
"Q0322303221003023",1,"1",1,"2",1,"495","1","1",6145,3806,13,2,2
"Q0322303221003023",1,"1",1,"2",1,"495","1","2",15432,8537,18,7,1
"Q0322303221003100",1,"1",1,"2",1,"495","1","1",21901,6417,641,2,1
"Q0322303221003100",1,"1",1,"2",1,"495","1","2",18023,4306,761,31,1
"Q0322303221003103",1,"1",1,"2",1,"495","1","2",19229,13893,4,10,2
"Q0322303221003110",1,"1",1,"2",1,"495","1","1",14790,9276,4,2,2
"Q0322303221003111",1,"1",1,"2",1,"495","1","1",4075,4986,4,1,1
"Q0322303221003112",1,"1",1,"2",1,"495","1","1",19218,13317,3,5,2
"Q0322303221003120",1,"1",1,"2",1,"495","1","1",14480,11889,11,1,1
"Q0322303221003121",1,"1",1,"2",1,"495","1","1",5138,742,27,1,1
"Q0322303221003121",1,"1",1,"2",1,"495","1","2",950,658,44,1,1
"Q0322303221003122",1,"1",1,"2",1,"495","1","1",13812,1275,85,1,1
"Q0322303221003122",1,"1",1,"2",1,"495","1","2",6218,924,93,3,1
"Q0322303221003123",1,"1",1,"2",1,"495","1","2",15221,8650,27,4,2
"Q0322303221003130",1,"1",1,"2",1,"495","1","2",9263,8117,31,3,1
"Q0322303221003131",1,"1",1,"2",1,"495","1","1",10441,9544,16,4,3
"Q0322303221003131",1,"1",1,"2",1,"495","1","2",14093,6895,24,2,2
"Q0322303221003132",1,"1",1,"2",1,"495","1","1",4659,9858,11,8,2
"Q0322303221003132",1,"1",1,"2",1,"495","1","2",13622,12116,7,16,2
"Q0322303221003133",1,"1",1,"2",1,"495","1","1",10880,8095,9,9,6
"Q0322303221003133",1,"1",1,"2",1,"495","1","2",20207,10263,6,46,9
"Q0322303221003200",1,"1",1,"2",1,"495","1","1",15767,3908,29,106,29
"Q0322303221003200",1,"1",1,"2",1,"495","1","2",15591,3876,40,365,43
"Q0322303221003202",1,"1",1,"2",1,"495","1","1",14143,3793,14,305,46
"Q0322303221003202",1,"1",1,"2",1,"495","1","2",15543,4193,18,286,68
"Q0322303221003212",1,"1",1,"2",1,"495","1","2",2435,451,233,9,1
"Q0322303221003220",1,"1",1,"2",1,"495","1","1",16383,4229,15,237,58
"Q0322303221003220",1,"1",1,"2",1,"495","1","2",16799,4392,16,206,65
"Q0322303221003221",1,"1",1,"2",1,"495","1","1",12017,2911,22,158,42
"Q0322303221003221",1,"1",1,"2",1,"495","1","2",15937,3679,38,190,48
"Q0322303221003222",1,"1",1,"2",1,"495","1","1",19141,4441,17,601,135
"Q0322303221003222",1,"1",1,"2",1,"495","1","2",18233,4874,19,663,142
"Q0322303221003223",1,"1",1,"2",1,"495","1","1",16703,4442,57,520,99
"Q0322303221003223",1,"1",1,"2",1,"495","1","2",14320,3945,47,609,97
"Q0322303221003230",1,"1",1,"2",1,"495","1","1",2829,523,108,46,14
"Q0322303221003230",1,"1",1,"2",1,"495","1","2",3479,669,68,197,18
"Q0322303221003231",1,"1",1,"2",1,"495","1","1",10580,10324,24,78,8
"Q0322303221003231",1,"1",1,"2",1,"495","1","2",7624,5786,38,35,8
"Q0322303221003232",1,"1",1,"2",1,"495","1","1",3012,673,56,73,17
"Q0322303221003232",1,"1",1,"2",1,"495","1","2",3177,1194,67,61,24
"Q0322303221003233",1,"1",1,"2",1,"495","1","1",10251,5879,45,10,4
"Q0322303221003233",1,"1",1,"2",1,"495","1","2",10742,10076,13,28,7
"Q0322303221003301",1,"1",1,"2",1,"495","1","2",11006,1632,58,5,1
"Q0322303221003302",1,"1",1,"2",1,"495","1","1",6791,7138,65,45,7
"Q0322303221003302",1,"1",1,"2",1,"495","1","2",16059,12006,10,18,4
"Q0322303221003303",1,"1",1,"2",1,"495","1","1",2398,3086,14,16,2
"Q0322303221003303",1,"1",1,"2",1,"495","1","2",10285,9770,4,5,4
"Q0322303221003311",1,"1",1,"2",1,"495","1","1",18072,13627,4,1,1
"Q0322303221003311",1,"1",1,"2",1,"495","1","2",15431,8594,7,8,4
"Q0322303221003313",1,"1",1,"2",1,"495","1","1",9203,10385,12,7,3
"Q0322303221003313",1,"1",1,"2",1,"495","1","2",23484,13194,3,6,3
"Q0322303221003320",1,"1",1,"2",1,"495","1","1",9498,9841,42,45,9
"Q0322303221003320",1,"1",1,"2",1,"495","1","2",10384,8809,18,121,12
"Q0322303221003322",1,"1",1,"2",1,"495","1","1",5108,4230,35,21,2
"Q0322303221003322",1,"1",1,"2",1,"495","1","2",11016,10618,63,8,5
"Q0322303221003330",1,"1",1,"2",1,"495","1","1",23624,15796,4,1,1
"Q0322303221003330",1,"1",1,"2",1,"495","1","2",22972,10212,11,4,3
"Q0322303221003331",1,"1",1,"2",1,"495","1","1",14783,11657,8,30,6
"Q0322303221003331",1,"1",1,"2",1,"495","1","2",23168,15715,6,63,3
"Q0322303221003332",1,"1",1,"2",1,"495","1","2",17637,9500,4,1,1
"Q0322303221003333",1,"1",1,"2",1,"495","1","1",15527,12703,7,51,10
"Q0322303221003333",1,"1",1,"2",1,"495","1","2",12504,11222,8,27,8
"Q0322303221010000",1,"1",1,"2",41,"212","1","1",13179,12611,2,1,1
"Q0322303221010013",1,"1",1,"2",55,"361","1","1",3852,8317,42,1,1
"Q0322303221010013",1,"1",1,"2",55,"361","1","2",10969,10282,21,34,4
"Q0322303221010031",1,"1",1,"2",55,"361","1","1",12664,11795,19,10,1
"Q0322303221010033",1,"1",1,"2",55,"361","1","1",7927,865,92,4,2
"Q0322303221010100",1,"1",1,"2",55,"361","1","2",3719,3039,22,4,2
"Q0322303221010101",1,"1",1,"2",55,"361","1","1",15969,13684,13,8,2
"Q0322303221010101",1,"1",1,"2",55,"361","1","2",12735,10343,5,29,3
"Q0322303221010102",1,"1",1,"2",55,"361","1","1",20657,15233,7,2,1
"Q0322303221010102",1,"1",1,"2",55,"361","1","2",7194,7298,29,57,5
"Q0322303221010103",1,"1",1,"2",55,"361","1","1",8582,3233,4,1,1
"Q0322303221010103",1,"1",1,"2",55,"361","1","2",1840,3295,86,2,2
"Q0322303221010110",1,"1",1,"2",55,"361","1","1",8272,6304,14,6,3
"Q0322303221010110",1,"1",1,"2",55,"361","1","2",17851,13239,3,6,2
"Q0322303221010111",1,"1",1,"2",55,"361","1","1",12345,12056,9,8,2
"Q0322303221010111",1,"1",1,"2",55,"361","1","2",12168,10913,24,11,4
"Q0322303221010112",1,"1",1,"2",55,"361","1","1",22002,13356,118,31,7
"Q0322303221010112",1,"1",1,"2",55,"361","1","2",7145,7268,23,5,4
"Q0322303221010113",1,"1",1,"2",55,"361","1","1",10985,9979,21,3,2
"Q0322303221010113",1,"1",1,"2",55,"361","1","2",6369,8008,209,10,5
"Q0322303221010120",1,"1",1,"2",55,"361","1","1",14645,12756,57,7,2
"Q0322303221010121",1,"1",1,"2",55,"361","1","1",8733,11263,3,2,2
"Q0322303221010123",1,"1",1,"2",55,"361","1","1",10027,10772,51,19,3
"Q0322303221010123",1,"1",1,"2",55,"361","1","2",8677,6811,37,12,4
"Q0322303221010130",1,"1",1,"2",55,"361","1","1",13309,11907,3,2,2
"Q0322303221010130",1,"1",1,"2",55,"361","1","2",10457,9102,6,5,3
"Q0322303221010131",1,"1",1,"2",55,"361","1","1",15431,13639,22,92,14
"Q0322303221010131",1,"1",1,"2",55,"361","1","2",17545,12859,20,50,14
"Q0322303221010132",1,"1",1,"2",55,"361","1","1",6358,6960,14,2,1
"Q0322303221010132",1,"1",1,"2",55,"361","1","2",6137,5790,51,63,5
"Q0322303221010133",1,"1",1,"2",55,"361","1","1",12304,10959,28,69,13
"Q0322303221010133",1,"1",1,"2",55,"361","1","2",15603,12450,13,60,17
"Q0322303221010203",1,"1",1,"2",55,"361","1","1",2470,388,151,2,1
"Q0322303221010211",1,"1",1,"2",55,"361","1","2",20071,14022,3,1,1
"Q0322303221010220",1,"1",1,"2",1,"495","1","2",20544,14256,4,1,1
"Q0322303221010220",1,"1",1,"2",55,"361","1","2",20544,14256,4,1,1
"Q0322303221010223",1,"1",1,"2",1,"495","1","1",20756,13716,4,30,1
"Q0322303221010223",1,"1",1,"2",1,"495","1","2",14554,10509,8,32,2
"Q0322303221010223",1,"1",1,"2",55,"361","1","1",20756,13716,4,30,1
"Q0322303221010223",1,"1",1,"2",55,"361","1","2",14554,10509,8,32,2
"Q0322303221010230",1,"1",1,"2",55,"361","1","1",8592,7313,14,10,2
"Q0322303221010230",1,"1",1,"2",55,"361","1","2",7669,4534,79,9,2
"Q0322303221010231",1,"1",1,"2",55,"361","1","2",163,94,555,1,1
"Q0322303221010232",1,"1",1,"2",55,"361","1","1",11520,11932,11,36,3
"Q0322303221010232",1,"1",1,"2",55,"361","1","2",15195,13074,6,27,5
"Q0322303221010233",1,"1",1,"2",55,"361","1","1",4532,4407,4,2,1
"Q0322303221010233",1,"1",1,"2",55,"361","1","2",11287,12508,3,2,2
"Q0322303221010300",1,"1",1,"2",55,"361","1","1",20423,5089,7,7,1
"Q0322303221010300",1,"1",1,"2",55,"361","1","2",18017,13125,4,1,1
"Q0322303221010301",1,"1",1,"2",55,"361","1","1",3385,651,167,4,2
"Q0322303221010301",1,"1",1,"2",55,"361","1","2",7214,5299,126,17,2
"Q0322303221010302",1,"1",1,"2",55,"361","1","1",19529,14016,5,2,2
"Q0322303221010303",1,"1",1,"2",55,"361","1","2",12131,10722,4,1,1
"Q0322303221010310",1,"1",1,"2",55,"361","1","1",2818,1197,71,12,5
"Q0322303221010310",1,"1",1,"2",55,"361","1","2",6621,3589,77,51,8
"Q0322303221010311",1,"1",1,"2",55,"361","1","1",15414,12334,7,4,4
"Q0322303221010311",1,"1",1,"2",55,"361","1","2",7545,5904,15,25,6
"Q0322303221010312",1,"1",1,"2",55,"361","1","1",3806,1807,87,96,4
"Q0322303221010312",1,"1",1,"2",55,"361","1","2",4096,3198,68,69,6
"Q0322303221010313",1,"1",1,"2",55,"361","1","1",5844,8069,42,2,2
"Q0322303221010313",1,"1",1,"2",55,"361","1","2",4484,2246,50,4,4
"Q0322303221010320",1,"1",1,"2",55,"361","1","2",5840,3911,101,1,1
"Q0322303221010321",1,"1",1,"2",55,"361","1","2",14765,12211,3,1,1
"Q0322303221010322",1,"1",1,"2",55,"361","1","1",12859,10631,7,13,6
"Q0322303221010322",1,"1",1,"2",55,"361","1","2",17563,13056,22,32,4
"Q0322303221010323",1,"1",1,"2",55,"361","1","1",11432,8173,15,14,3
"Q0322303221010323",1,"1",1,"2",55,"361","1","2",19965,14189,3,11,2
"Q0322303221010330",1,"1",1,"2",55,"361","1","1",18922,13561,4,27,3
"Q0322303221010330",1,"1",1,"2",55,"361","1","2",16026,11905,70,11,6
"Q0322303221010331",1,"1",1,"2",55,"361","1","1",9069,8799,3,1,1
"Q0322303221010331",1,"1",1,"2",55,"361","1","2",13442,10221,3,4,2
"Q0322303221010332",1,"1",1,"2",55,"361","1","1",3149,3979,4,1,1
"Q0322303221010332",1,"1",1,"2",55,"361","1","2",23461,15860,3,1,1
"Q0322303221011000",1,"1",1,"2",55,"361","1","1",6148,11251,37,12,1
"Q0322303221011000",1,"1",1,"2",55,"361","1","2",9234,9158,4,28,3
"Q0322303221011001",1,"1",1,"2",55,"361","1","2",21183,14711,4,3,2
"Q0322303221011002",1,"1",1,"2",55,"361","1","1",12945,10192,13,19,5
"Q0322303221011002",1,"1",1,"2",55,"361","1","2",15737,9488,5,283,3
"Q0322303221011003",1,"1",1,"2",55,"361","1","1",20636,14550,4,7,5
"Q0322303221011003",1,"1",1,"2",55,"361","1","2",12197,11225,4,11,2
"Q0322303221011013",1,"1",1,"2",55,"361","1","2",408,512,174,1,1
"Q0322303221011020",1,"1",1,"2",55,"361","1","1",8485,7992,321,11,3
"Q0322303221011020",1,"1",1,"2",55,"361","1","2",10295,8178,31,23,9
"Q0322303221011022",1,"1",1,"2",55,"361","1","1",11270,9189,49,10,9
"Q0322303221011022",1,"1",1,"2",55,"361","1","2",11440,11253,17,4,2
"Q0322303221011023",1,"1",1,"2",55,"361","1","1",13043,11209,4,8,5
"Q0322303221011023",1,"1",1,"2",55,"361","1","2",13670,1174,891,10,1
"Q0322303221011030",1,"1",1,"2",55,"361","1","1",11164,13441,25,12,1
"Q0322303221011030",1,"1",1,"2",55,"361","1","2",13634,13863,14,10,1
"Q0322303221011031",1,"1",1,"2",55,"361","1","2",19657,12227,34,5,4
"Q0322303221011032",1,"1",1,"2",55,"361","1","1",8330,9601,59,21,6
"Q0322303221011032",1,"1",1,"2",55,"361","1","2",22148,14866,10,25,7
"Q0322303221011033",1,"1",1,"2",55,"361","1","2",7034,1848,56,4,2
"Q0322303221011102",1,"1",1,"2",55,"361","1","2",2443,1028,102,7,1
"Q0322303221011103",1,"1",1,"2",55,"361","1","2",6811,5008,6,4,1
"Q0322303221011111",1,"1",1,"2",55,"361","1","2",406,579,37,2,1
"Q0322303221011121",1,"1",1,"2",55,"361","1","2",20503,14415,4,1,1
"Q0322303221011123",1,"1",1,"2",55,"361","1","1",17961,13388,4,3,1
"Q0322303221011133",1,"1",1,"2",55,"361","1","1",9320,2428,49,2,1
"Q0322303221011200",1,"1",1,"2",55,"361","1","1",10685,8944,15,56,5
"Q0322303221011200",1,"1",1,"2",55,"361","1","2",12262,7757,22,36,9
"Q0322303221011201",1,"1",1,"2",55,"361","1","1",958,556,19,1,1
"Q0322303221011201",1,"1",1,"2",55,"361","1","2",8148,1634,34,6,5
"Q0322303221011202",1,"1",1,"2",55,"361","1","1",17025,5364,4,1,1
"Q0322303221011202",1,"1",1,"2",55,"361","1","2",8755,2626,32,6,4
"Q0322303221011203",1,"1",1,"2",55,"361","1","1",16355,4335,15,183,43
"Q0322303221011203",1,"1",1,"2",55,"361","1","2",18219,4417,19,227,46
"Q0322303221011210",1,"1",1,"2",55,"361","1","2",9519,823,14,1,1
"Q0322303221011211",1,"1",1,"2",55,"361","1","1",647,1040,109,7,1
"Q0322303221011211",1,"1",1,"2",55,"361","1","2",6718,1751,14,4,4
"Q0322303221011212",1,"1",1,"2",55,"361","1","1",8230,2255,29,33,9
"Q0322303221011212",1,"1",1,"2",55,"361","1","2",13794,4336,32,46,8
"Q0322303221011213",1,"1",1,"2",55,"361","1","1",15632,12617,4,2,1
"Q0322303221011220",1,"1",1,"2",55,"361","1","1",11979,7015,29,2,1
"Q0322303221011221",1,"1",1,"2",55,"361","1","1",12619,6381,24,119,37
"Q0322303221011221",1,"1",1,"2",55,"361","1","2",16579,4808,15,90,36
"Q0322303221011222",1,"1",1,"2",55,"361","1","1",10784,2664,15,11,5
"Q0322303221011222",1,"1",1,"2",55,"361","1","2",6805,2271,33,10,5
"Q0322303221011223",1,"1",1,"2",55,"361","1","1",10426,9188,23,29,5
"Q0322303221011223",1,"1",1,"2",55,"361","1","2",12450,7230,34,24,7
"Q0322303221011230",1,"1",1,"2",55,"361","1","1",13933,3641,27,288,71
"Q0322303221011230",1,"1",1,"2",55,"361","1","2",16526,3904,25,383,64
"Q0322303221011231",1,"1",1,"2",55,"361","1","1",10197,9409,26,3,3
"Q0322303221011231",1,"1",1,"2",55,"361","1","2",11894,10590,11,6,3
"Q0322303221011232",1,"1",1,"2",55,"361","1","1",11348,2878,57,168,30
"Q0322303221011232",1,"1",1,"2",55,"361","1","2",11785,2171,20,215,31
"Q0322303221011233",1,"1",1,"2",55,"361","1","1",14905,4224,19,126,15
"Q0322303221011233",1,"1",1,"2",55,"361","1","2",15549,3504,28,222,22
"Q0322303221011302",1,"1",1,"2",55,"361","1","2",23854,15949,3,18,1
"Q0322303221011303",1,"1",1,"2",55,"361","1","2",3563,3124,61,11,4
"Q0322303221011320",1,"1",1,"2",55,"361","1","2",10073,5811,11,4,1
"Q0322303221011321",1,"1",1,"2",55,"361","1","2",6360,3945,46,3,2
"Q0322303221011322",1,"1",1,"2",55,"361","1","1",2259,1428,52,4,2
"Q0322303221011322",1,"1",1,"2",55,"361","1","2",2889,1076,27,4,3
"Q0322303221011323",1,"1",1,"2",55,"361","1","1",9644,3491,55,2,1
"Q0322303221011333",1,"1",1,"2",55,"361","1","2",14826,3744,10,4,3
"Q0322303221012000",1,"1",1,"2",1,"495","1","1",19701,16023,5,1,1
"Q0322303221012000",1,"1",1,"2",55,"361","1","1",19701,16023,5,1,1
"Q0322303221012003",1,"1",1,"2",1,"495","1","1",14780,12396,4,1,1
"Q0322303221012003",1,"1",1,"2",55,"361","1","1",14780,12396,4,1,1
"Q0322303221012010",1,"1",1,"2",55,"361","1","2",21527,15777,3,1,1
"Q0322303221012011",1,"1",1,"2",55,"361","1","1",1569,4099,52,3,1
"Q0322303221012011",1,"1",1,"2",55,"361","1","2",6274,3412,4,8,3
"Q0322303221012012",1,"1",1,"2",55,"361","1","1",9994,13444,41,1,1
"Q0322303221012013",1,"1",1,"2",55,"361","1","1",2480,279,23,1,1
"Q0322303221012020",1,"1",1,"2",1,"495","1","1",12680,11126,169,23,6
"Q0322303221012020",1,"1",1,"2",1,"495","1","2",17497,10280,4,6,2
"Q0322303221012021",1,"1",1,"2",1,"495","1","1",11769,9976,167,12,5
"Q0322303221012021",1,"1",1,"2",1,"495","1","2",16727,5097,528,5,3
"Q0322303221012021",1,"1",1,"2",55,"361","1","1",11769,9976,167,12,5
"Q0322303221012021",1,"1",1,"2",55,"361","1","2",16727,5097,528,5,3
"Q0322303221012022",1,"1",1,"2",1,"495","1","2",23686,9768,5,102,2
"Q0322303221012023",1,"1",1,"2",1,"495","1","1",10432,10454,10,8,2
"Q0322303221012023",1,"1",1,"2",1,"495","1","2",7884,8819,8,13,4
"Q0322303221012033",1,"1",1,"2",1,"495","1","1",3752,1880,25,2,1
"Q0322303221012033",1,"1",1,"2",55,"361","1","1",3752,1880,25,2,1
"Q0322303221012100",1,"1",1,"2",55,"361","1","2",20335,14146,3,1,1
"Q0322303221012101",1,"1",1,"2",55,"361","1","1",20337,14350,11,2,1
"Q0322303221012103",1,"1",1,"2",55,"361","1","1",14387,11747,3,1,1
"Q0322303221012110",1,"1",1,"2",55,"361","1","1",20327,14389,4,1,1
"Q0322303221012121",1,"1",1,"2",55,"361","1","1",22256,5504,681,1,1
"Q0322303221012122",1,"1",1,"2",55,"361","1","1",4794,2358,58,4,3
"Q0322303221012122",1,"1",1,"2",55,"361","1","2",7500,739,60,2,1
"Q0322303221012132",1,"1",1,"2",55,"361","1","2",8415,5704,47,2,1
"Q0322303221012200",1,"1",1,"2",1,"495","1","2",14580,10064,11,4,4
"Q0322303221012202",1,"1",1,"2",1,"495","1","1",13062,11330,9,7,2
"Q0322303221012202",1,"1",1,"2",1,"495","1","2",5460,4551,64,5,3
"Q0322303221012210",1,"1",1,"2",1,"495","1","1",733,361,60,2,2
"Q0322303221012210",1,"1",1,"2",1,"495","1","2",9956,9049,23,6,3
"Q0322303221012210",1,"1",1,"2",55,"361","1","1",733,361,60,2,2
"Q0322303221012210",1,"1",1,"2",55,"361","1","2",9956,9049,23,6,3
"Q0322303221012212",1,"1",1,"2",1,"495","1","1",13944,11537,3,8,5
"Q0322303221012212",1,"1",1,"2",1,"495","1","2",10046,9756,28,7,6
"Q0322303221012213",1,"1",1,"2",1,"495","1","1",4780,629,36,1,1
"Q0322303221012213",1,"1",1,"2",55,"361","1","1",4780,629,36,1,1
"Q0322303221012220",1,"1",1,"2",1,"495","1","1",13257,10337,11,9,7
"Q0322303221012220",1,"1",1,"2",1,"495","1","2",6061,3354,63,32,6
"Q0322303221012222",1,"1",1,"2",1,"495","1","1",15379,12721,14,4,4
"Q0322303221012222",1,"1",1,"2",1,"495","1","2",16776,12004,184,6,5
"Q0322303221012223",1,"1",1,"2",1,"495","1","1",10026,8628,31,6,3
"Q0322303221012223",1,"1",1,"2",1,"495","1","2",6484,3491,308,6,3
"Q0322303221012223",1,"1",1,"2",55,"361","1","1",10026,8628,31,6,3
"Q0322303221012223",1,"1",1,"2",55,"361","1","2",6484,3491,308,6,3
"Q0322303221012230",1,"1",1,"2",1,"495","1","2",14794,12857,4,5,4
"Q0322303221012231",1,"1",1,"2",1,"495","1","1",12486,9913,13,22,6
"Q0322303221012231",1,"1",1,"2",1,"495","1","2",16893,13542,25,47,8
"Q0322303221012231",1,"1",1,"2",55,"361","1","1",12486,9913,13,22,6
"Q0322303221012231",1,"1",1,"2",55,"361","1","2",16893,13542,25,47,8
"Q0322303221012232",1,"1",1,"2",1,"495","1","1",20095,14075,3,15,5
"Q0322303221012232",1,"1",1,"2",1,"495","1","2",12038,12919,52,15,3
"Q0322303221012232",1,"1",1,"2",55,"361","1","1",20095,14075,3,15,5
"Q0322303221012232",1,"1",1,"2",55,"361","1","2",12038,12919,52,15,3
"Q0322303221012233",1,"1",1,"2",1,"495","1","1",8600,12904,3,26,3
"Q0322303221012233",1,"1",1,"2",1,"495","1","2",17739,13731,21,22,4
"Q0322303221012233",1,"1",1,"2",55,"361","1","1",8600,12904,3,26,3
"Q0322303221012233",1,"1",1,"2",55,"361","1","2",17739,13731,21,22,4
"Q0322303221012300",1,"1",1,"2",55,"361","1","1",3600,1590,47,9,3
